,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
30cbfc7d831ef374bf5ac9f4da2f1bc5,train,deckard.base.experiment.Experiment,30cbfc7d831ef374bf5ac9f4da2f1bc5,Truthseeker,cpu,30cbfc7d831ef374bf5ac9f4da2f1bc5,30cbfc7d831ef374bf5ac9f4da2f1bc5,k-SVC,30cbfc7d831ef374bf5ac9f4da2f1bc5,30cbfc7d831ef374bf5ac9f4da2f1bc5,0.545,15.715375142939116,cpu,1727408733.5597367,1727408728.55324,6.10459963,0.015261499075,cpu,1727408728.5531404,1727408718.6159194,9.9701999,0.0099701999,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,30cbfc7d831ef374bf5ac9f4da2f1bc5,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,102.25412550615908,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
31fd95f2948ae666465bb028ccca094d,train,deckard.base.experiment.Experiment,31fd95f2948ae666465bb028ccca094d,Truthseeker,cpu,31fd95f2948ae666465bb028ccca094d,31fd95f2948ae666465bb028ccca094d,k-SVC,31fd95f2948ae666465bb028ccca094d,31fd95f2948ae666465bb028ccca094d,0.505,17.096926198735545,cpu,1727408526.907477,1727408522.0410297,5.79887933,0.014497198325,cpu,1727408522.0409453,1727408516.5308373,5.53821115,0.00553821115,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,31fd95f2948ae666465bb028ccca094d,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,835.7532083963684,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3326dc098e53a5fc6c80582a8e1f39a5,train,deckard.base.experiment.Experiment,3326dc098e53a5fc6c80582a8e1f39a5,Truthseeker,cpu,3326dc098e53a5fc6c80582a8e1f39a5,3326dc098e53a5fc6c80582a8e1f39a5,k-SVC,3326dc098e53a5fc6c80582a8e1f39a5,3326dc098e53a5fc6c80582a8e1f39a5,0.535,16.060768903868947,cpu,1727408522.1690156,1727408517.0298345,6.18276464,0.0154569116,cpu,1727408517.0297482,1727408516.4974737,0.55460539,0.00055460539,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3326dc098e53a5fc6c80582a8e1f39a5,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,979.8520036989444,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3418ba6fac70d1a7be42abde4157199a,train,deckard.base.experiment.Experiment,3418ba6fac70d1a7be42abde4157199a,Truthseeker,cpu,3418ba6fac70d1a7be42abde4157199a,3418ba6fac70d1a7be42abde4157199a,k-SVC,3418ba6fac70d1a7be42abde4157199a,3418ba6fac70d1a7be42abde4157199a,0.5425,15.801670110093433,cpu,1727408643.6922626,1727408638.365139,6.45555645,0.016138891125,cpu,1727408638.3650458,1727408638.1142144,0.27719753,0.00027719753,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3418ba6fac70d1a7be42abde4157199a,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,80.76846371813333,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3580265be50bf18831fab2448586b462,train,deckard.base.experiment.Experiment,3580265be50bf18831fab2448586b462,Truthseeker,cpu,3580265be50bf18831fab2448586b462,3580265be50bf18831fab2448586b462,k-SVC,3580265be50bf18831fab2448586b462,3580265be50bf18831fab2448586b462,0.5,17.269572104864288,cpu,1727408801.1847308,1727408796.1074936,6.13388272,0.0153347068,cpu,1727408796.1074116,1727408786.0705438,10.06888638,0.01006888638,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3580265be50bf18831fab2448586b462,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,490.3426132203349,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3ce67fac2287566f583a03750e8b9269,train,deckard.base.experiment.Experiment,3ce67fac2287566f583a03750e8b9269,Truthseeker,cpu,3ce67fac2287566f583a03750e8b9269,3ce67fac2287566f583a03750e8b9269,k-SVC,3ce67fac2287566f583a03750e8b9269,3ce67fac2287566f583a03750e8b9269,0.5025,17.183275138716393,cpu,1727408572.175333,1727408567.0009928,6.28493359,0.015712333975,cpu,1727408567.0009017,1727408557.2461052,9.78639789,0.00978639789,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3ce67fac2287566f583a03750e8b9269,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,767.8634857395672,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3e078577711b586ef18f4b790214c7ed,train,deckard.base.experiment.Experiment,3e078577711b586ef18f4b790214c7ed,Truthseeker,cpu,3e078577711b586ef18f4b790214c7ed,3e078577711b586ef18f4b790214c7ed,k-SVC,3e078577711b586ef18f4b790214c7ed,3e078577711b586ef18f4b790214c7ed,0.505,17.096926198735545,cpu,1727408800.6499462,1727408795.8296745,5.82045191,0.014551129775,cpu,1727408795.8295846,1727408786.0706437,9.79267888,0.00979267888,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3e078577711b586ef18f4b790214c7ed,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,577.7340254594668,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2e90c3d62feb14508637eb5bc52096fb,train,deckard.base.experiment.Experiment,2e90c3d62feb14508637eb5bc52096fb,Truthseeker,cpu,2e90c3d62feb14508637eb5bc52096fb,2e90c3d62feb14508637eb5bc52096fb,k-SVC,2e90c3d62feb14508637eb5bc52096fb,2e90c3d62feb14508637eb5bc52096fb,0.5175,16.6651395199662,cpu,1727408585.3843322,1727408579.9674177,6.55614937,0.016390373425,cpu,1727408579.967306,1727408579.7381868,0.25831265,0.00025831265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2e90c3d62feb14508637eb5bc52096fb,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,82.15333820288879,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3e5796a976ec7d364b3ec11ff3022988,train,deckard.base.experiment.Experiment,3e5796a976ec7d364b3ec11ff3022988,Truthseeker,cpu,3e5796a976ec7d364b3ec11ff3022988,3e5796a976ec7d364b3ec11ff3022988,k-SVC,3e5796a976ec7d364b3ec11ff3022988,3e5796a976ec7d364b3ec11ff3022988,0.5,17.26978799617044,cpu,1727408706.5498002,1727408701.5346837,6.10616561,0.015265414025,cpu,1727408701.5346012,1727408695.9747584,5.58630021,0.00558630021,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3e5796a976ec7d364b3ec11ff3022988,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0037464543067971,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3fee218be65c9d1ee451fc3593ddd851,train,deckard.base.experiment.Experiment,3fee218be65c9d1ee451fc3593ddd851,Truthseeker,cpu,3fee218be65c9d1ee451fc3593ddd851,3fee218be65c9d1ee451fc3593ddd851,k-SVC,3fee218be65c9d1ee451fc3593ddd851,3fee218be65c9d1ee451fc3593ddd851,0.505,17.096926198735545,cpu,1727408526.8263166,1727408522.076301,5.7290492,0.014322623,cpu,1727408522.0762117,1727408516.5227053,5.58665794,0.00558665794,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3fee218be65c9d1ee451fc3593ddd851,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,526.4609420017154,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3ffb6aef5b85f0c81cee291d23f6beb4,train,deckard.base.experiment.Experiment,3ffb6aef5b85f0c81cee291d23f6beb4,Truthseeker,cpu,3ffb6aef5b85f0c81cee291d23f6beb4,3ffb6aef5b85f0c81cee291d23f6beb4,k-SVC,3ffb6aef5b85f0c81cee291d23f6beb4,3ffb6aef5b85f0c81cee291d23f6beb4,0.545,15.715155253645817,cpu,1727408814.140868,1727408808.77157,6.31070405,0.015776760125,cpu,1727408808.771478,1727408808.5643544,0.23545289,0.00023545289,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3ffb6aef5b85f0c81cee291d23f6beb4,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,269.66510157084576,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
416b0d38df8442540cd9ad7d3d324df8,train,deckard.base.experiment.Experiment,416b0d38df8442540cd9ad7d3d324df8,Truthseeker,cpu,416b0d38df8442540cd9ad7d3d324df8,416b0d38df8442540cd9ad7d3d324df8,k-SVC,416b0d38df8442540cd9ad7d3d324df8,416b0d38df8442540cd9ad7d3d324df8,0.505,17.096926198735545,cpu,1727408800.8893087,1727408796.007456,5.91032992,0.0147758248,cpu,1727408796.007371,1727408786.0706687,9.97067624,0.00997067624,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,416b0d38df8442540cd9ad7d3d324df8,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,941.9333653863896,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
46377022992a6a1d47f7bf97c26e5f13,train,deckard.base.experiment.Experiment,46377022992a6a1d47f7bf97c26e5f13,Truthseeker,cpu,46377022992a6a1d47f7bf97c26e5f13,46377022992a6a1d47f7bf97c26e5f13,k-SVC,46377022992a6a1d47f7bf97c26e5f13,46377022992a6a1d47f7bf97c26e5f13,0.5,17.26978799617044,cpu,1727408706.0744307,1727408701.549668,5.39746524,0.0134936631,cpu,1727408701.549579,1727408695.971201,5.61056412,0.00561056412,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,46377022992a6a1d47f7bf97c26e5f13,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0048631588448493,,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
47bef0533667ec409a5c31830a24fb85,train,deckard.base.experiment.Experiment,47bef0533667ec409a5c31830a24fb85,Truthseeker,cpu,47bef0533667ec409a5c31830a24fb85,47bef0533667ec409a5c31830a24fb85,k-SVC,47bef0533667ec409a5c31830a24fb85,47bef0533667ec409a5c31830a24fb85,0.5575,15.2836024571248,cpu,1727408843.9383364,1727408838.7822409,6.17780762,0.01544451905,cpu,1727408838.7821562,1727408829.7121646,9.087994,0.009087994,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,47bef0533667ec409a5c31830a24fb85,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,96.719745259818,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
4b94097f7006ea6555e27a32bd7b6bf5,train,deckard.base.experiment.Experiment,4b94097f7006ea6555e27a32bd7b6bf5,Truthseeker,cpu,4b94097f7006ea6555e27a32bd7b6bf5,4b94097f7006ea6555e27a32bd7b6bf5,k-SVC,4b94097f7006ea6555e27a32bd7b6bf5,4b94097f7006ea6555e27a32bd7b6bf5,0.51,16.9241743459473,cpu,1727408620.7003326,1727408615.6097114,6.13931359,0.015348283975,cpu,1727408615.6096284,1727408615.3686774,0.26960301,0.00026960301,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,4b94097f7006ea6555e27a32bd7b6bf5,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,63.84169568236348,balanced,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
4d8193e7992bb7579f49984c72ad87e9,train,deckard.base.experiment.Experiment,4d8193e7992bb7579f49984c72ad87e9,Truthseeker,cpu,4d8193e7992bb7579f49984c72ad87e9,4d8193e7992bb7579f49984c72ad87e9,k-SVC,4d8193e7992bb7579f49984c72ad87e9,4d8193e7992bb7579f49984c72ad87e9,0.535,16.060768903868947,cpu,1727408522.033955,1727408517.1033442,5.97497648,0.0149374412,cpu,1727408517.1032572,1727408516.6063209,0.52556355,0.00052556355,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,4d8193e7992bb7579f49984c72ad87e9,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,951.1894610550788,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3ea527d547a054d9164611d6e0374345,train,deckard.base.experiment.Experiment,3ea527d547a054d9164611d6e0374345,Truthseeker,cpu,3ea527d547a054d9164611d6e0374345,3ea527d547a054d9164611d6e0374345,k-SVC,3ea527d547a054d9164611d6e0374345,3ea527d547a054d9164611d6e0374345,0.4775,18.04661661300033,cpu,1727408521.7442548,1727408516.7310095,5.95530584,0.0148882646,cpu,1727408516.7309165,1727408516.505281,0.25343108,0.00025343108,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3ea527d547a054d9164611d6e0374345,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,404.591932662201,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
4e6351878a2444f3fca6a31a8e801042,train,deckard.base.experiment.Experiment,4e6351878a2444f3fca6a31a8e801042,Truthseeker,cpu,4e6351878a2444f3fca6a31a8e801042,4e6351878a2444f3fca6a31a8e801042,k-SVC,4e6351878a2444f3fca6a31a8e801042,4e6351878a2444f3fca6a31a8e801042,0.535,16.060768903868947,cpu,1727408688.3699448,1727408683.2517688,6.2045646,0.0155114115,cpu,1727408683.2516823,1727408673.3875494,9.894585,0.009894585,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,4e6351878a2444f3fca6a31a8e801042,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,193.7344082849931,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2d0121a0bad6e3098e530429c707ab48,train,deckard.base.experiment.Experiment,2d0121a0bad6e3098e530429c707ab48,Truthseeker,cpu,2d0121a0bad6e3098e530429c707ab48,2d0121a0bad6e3098e530429c707ab48,k-SVC,2d0121a0bad6e3098e530429c707ab48,2d0121a0bad6e3098e530429c707ab48,0.5075,17.010419338262228,cpu,1727408656.83382,1727408651.4869864,6.46655298,0.01616638245,cpu,1727408651.486898,1727408651.2567446,0.26213743,0.00026213743,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2d0121a0bad6e3098e530429c707ab48,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0021081486234168,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2b57900978546bd87367ec1c66e8e7b0,train,deckard.base.experiment.Experiment,2b57900978546bd87367ec1c66e8e7b0,Truthseeker,cpu,2b57900978546bd87367ec1c66e8e7b0,2b57900978546bd87367ec1c66e8e7b0,k-SVC,2b57900978546bd87367ec1c66e8e7b0,2b57900978546bd87367ec1c66e8e7b0,0.5025,17.183275138716393,cpu,1727408571.9044335,1727408566.9058497,6.07843447,0.015196086175,cpu,1727408566.9057505,1727408557.2504752,9.68381039,0.00968381039,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2b57900978546bd87367ec1c66e8e7b0,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,259.79033995191975,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0153059717bcd6fc70f462ceb436b974,train,deckard.base.experiment.Experiment,0153059717bcd6fc70f462ceb436b974,Truthseeker,cpu,0153059717bcd6fc70f462ceb436b974,0153059717bcd6fc70f462ceb436b974,k-SVC,0153059717bcd6fc70f462ceb436b974,0153059717bcd6fc70f462ceb436b974,0.51,16.92415635500512,cpu,1727408643.9386315,1727408638.382188,6.66658525,0.016666463125,cpu,1727408638.3820632,1727408638.1143205,0.29972089,0.00029972089,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0153059717bcd6fc70f462ceb436b974,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,65.23651043391155,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
