,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,exception,data._target_,data.generate.name,data.generate.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.symmetric,model.init.precompute,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
183,e18c811b95abf8006a385e0bdb7c6031,train,deckard.base.experiment.Experiment,e18c811b95abf8006a385e0bdb7c6031,sms_spam,cpu,e18c811b95abf8006a385e0bdb7c6031,e18c811b95abf8006a385e0bdb7c6031,GzipClassifier,e18c811b95abf8006a385e0bdb7c6031,e18c811b95abf8006a385e0bdb7c6031,156.237620786,0.156237620786,1708474865.1453812,1708475012.3221624,cpu,26.262820459,0.026262820459,1708475012.322286,1708475036.4030523,cpu,0.64,12.433959503173828,sms_spam/reports/train/e18c811b95abf8006a385e0bdb7c6031/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,e18c811b95abf8006a385e0bdb7c6031,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,200,SVC,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
188,e633236df0762ef0a38e9b1765bdff78,train,deckard.base.experiment.Experiment,e633236df0762ef0a38e9b1765bdff78,sms_spam,cpu,e633236df0762ef0a38e9b1765bdff78,e633236df0762ef0a38e9b1765bdff78,GzipClassifier,e633236df0762ef0a38e9b1765bdff78,e633236df0762ef0a38e9b1765bdff78,88.160330814,0.088160330814,1708479744.1064184,1708479827.3428674,cpu,12.394934617,0.012394934617,1708479642.194243,1708479654.0861804,cpu,0.87,4.490040931338389,sms_spam/reports/train/e633236df0762ef0a38e9b1765bdff78/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,e633236df0762ef0a38e9b1765bdff78,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,10,Sum,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
189,e7090fa441038ea792a604d249e02cd0,train,deckard.base.experiment.Experiment,e7090fa441038ea792a604d249e02cd0,sms_spam,cpu,e7090fa441038ea792a604d249e02cd0,e7090fa441038ea792a604d249e02cd0,GzipClassifier,e7090fa441038ea792a604d249e02cd0,e7090fa441038ea792a604d249e02cd0,257.458297378,0.257458297378,1708480418.6505003,1708480602.6091588,cpu,70.17964755,0.07017964755,1708480602.609521,1708480646.5816083,cpu,0.96,1.3815510559082032,sms_spam/reports/train/e7090fa441038ea792a604d249e02cd0/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,e7090fa441038ea792a604d249e02cd0,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,1,500,Medoid,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
190,eb132f530ccd35f629320f2d74bc4b51,train,deckard.base.experiment.Experiment,eb132f530ccd35f629320f2d74bc4b51,sms_spam,cpu,eb132f530ccd35f629320f2d74bc4b51,eb132f530ccd35f629320f2d74bc4b51,GzipClassifier,eb132f530ccd35f629320f2d74bc4b51,eb132f530ccd35f629320f2d74bc4b51,150.669699574,0.150669699574,1708478982.870087,1708479125.0114322,cpu,20.381341607,0.020381341607,1708479125.0115824,1708479143.98999,cpu,0.87,4.49004093170166,sms_spam/reports/train/eb132f530ccd35f629320f2d74bc4b51/predictions.json,sms_spam/reports/train/eb132f530ccd35f629320f2d74bc4b51/exception.log,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,eb132f530ccd35f629320f2d74bc4b51,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,50,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
193,eba0fcbd88ae40a8fa48ed1bb8c37fb2,train,deckard.base.experiment.Experiment,eba0fcbd88ae40a8fa48ed1bb8c37fb2,sms_spam,cpu,eba0fcbd88ae40a8fa48ed1bb8c37fb2,eba0fcbd88ae40a8fa48ed1bb8c37fb2,GzipClassifier,eba0fcbd88ae40a8fa48ed1bb8c37fb2,eba0fcbd88ae40a8fa48ed1bb8c37fb2,114.704874826,0.114704874826,1708474965.8565557,1708475073.7045183,cpu,10.194524813,0.010194524813,1708475073.7048411,1708475083.3548434,cpu,0.85,5.1808164596557615,sms_spam/reports/train/eba0fcbd88ae40a8fa48ed1bb8c37fb2/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,eba0fcbd88ae40a8fa48ed1bb8c37fb2,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,20,Sum,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
194,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,train,deckard.base.experiment.Experiment,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,sms_spam,cpu,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,GzipClassifier,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,122.6091657,0.1226091657,1708477673.3975606,1708477788.7405,cpu,42.187486331,0.042187486331,1708477788.7411995,1708477827.9678946,cpu,0.84,5.526204223632813,sms_spam/reports/train/ebc3c6b2e6e16a7a5e5b495ed6ce96f5/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ebc3c6b2e6e16a7a5e5b495ed6ce96f5,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,200,Sum,Jaro,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
195,ec45b2c01f3103c642758844c9f3ce29,train,deckard.base.experiment.Experiment,ec45b2c01f3103c642758844c9f3ce29,sms_spam,cpu,ec45b2c01f3103c642758844c9f3ce29,ec45b2c01f3103c642758844c9f3ce29,GzipClassifier,ec45b2c01f3103c642758844c9f3ce29,ec45b2c01f3103c642758844c9f3ce29,162.619077115,0.162619077115,1708474965.7727864,1708475119.238365,cpu,13.089354677,0.013089354677,1708475119.2385085,1708475131.3450437,cpu,0.87,4.49004093170166,sms_spam/reports/train/ec45b2c01f3103c642758844c9f3ce29/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ec45b2c01f3103c642758844c9f3ce29,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,50,Sum,Ratio,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
196,ec863527ba3b975193403944c7a4840a,train,deckard.base.experiment.Experiment,ec863527ba3b975193403944c7a4840a,sms_spam,cpu,ec863527ba3b975193403944c7a4840a,ec863527ba3b975193403944c7a4840a,GzipClassifier,ec863527ba3b975193403944c7a4840a,ec863527ba3b975193403944c7a4840a,156.705179935,0.156705179935,1708477152.9640496,1708477301.22182,cpu,12.121633773,0.012121633773,1708477301.2221954,1708477312.5477653,cpu,0.87,4.49004093170166,sms_spam/reports/train/ec863527ba3b975193403944c7a4840a/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ec863527ba3b975193403944c7a4840a,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,50,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
197,ee28e5811556ae97e6a863bf277ee1cb,train,deckard.base.experiment.Experiment,ee28e5811556ae97e6a863bf277ee1cb,sms_spam,cpu,ee28e5811556ae97e6a863bf277ee1cb,ee28e5811556ae97e6a863bf277ee1cb,GzipClassifier,ee28e5811556ae97e6a863bf277ee1cb,ee28e5811556ae97e6a863bf277ee1cb,156.796667653,0.156796667653,1708477004.1572213,1708477151.9230866,cpu,12.762610827,0.012762610827,1708475138.763525,1708475150.6267111,cpu,0.87,4.490040931338389,sms_spam/reports/train/ee28e5811556ae97e6a863bf277ee1cb/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ee28e5811556ae97e6a863bf277ee1cb,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,50,Sum,Ratio,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
198,eeb55c410d8441c4b0d0f8ef51849112,train,deckard.base.experiment.Experiment,eeb55c410d8441c4b0d0f8ef51849112,sms_spam,cpu,eeb55c410d8441c4b0d0f8ef51849112,eeb55c410d8441c4b0d0f8ef51849112,GzipClassifier,eeb55c410d8441c4b0d0f8ef51849112,eeb55c410d8441c4b0d0f8ef51849112,110.548050022,0.110548050022,1708475036.4705985,1708475140.5381248,cpu,8.605761219,0.008605761219,1708475140.5382228,1708475148.7702825,cpu,0.87,4.49004093170166,sms_spam/reports/train/eeb55c410d8441c4b0d0f8ef51849112/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,eeb55c410d8441c4b0d0f8ef51849112,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,20,Medoid,Jaro-Winkler,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
203,ff2162916d28f76baa2311cb71905553,train,deckard.base.experiment.Experiment,ff2162916d28f76baa2311cb71905553,sms_spam,cpu,ff2162916d28f76baa2311cb71905553,ff2162916d28f76baa2311cb71905553,GzipClassifier,ff2162916d28f76baa2311cb71905553,ff2162916d28f76baa2311cb71905553,427.375085912,0.427375085912,1708480418.7610698,1708480710.3133569,cpu,19.328141837,0.019328141837,1708480710.3136916,1708480725.3155887,cpu,0.86,4.835428695678711,sms_spam/reports/train/ff2162916d28f76baa2311cb71905553/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,ff2162916d28f76baa2311cb71905553,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,BZ2,,3,200,SVC,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
204,gzip,train,deckard.base.experiment.Experiment,gzip,sms_spam,cpu,gzip,gzip,GzipClassifier,367c701c746e4ed11fd6990c9be032b0,gzip,256.895256948,0.256895256948,1708472056.009498,1708472315.152537,cpu,1.338871488,0.001338871488,1708472315.1530292,1708472317.34975,cpu,0.94,2.0723265838623046,sms_spam/reports/train/gzip/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,gzip,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,sms_spam/model/gzip_classifier/None/gzip.npz,1,10,Random,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
205,hamming,train,deckard.base.experiment.Experiment,hamming,sms_spam,cpu,hamming,hamming,GzipClassifier,48a4616c7dabc893b224d3ac41c002d7,hamming,4.310096119,0.04310096119,1708474411.0352788,1708474420.5240932,cpu,5.752130897,0.05752130897,1708474420.524366,1708474427.067302,cpu,0.85,5.1808164596557615,sms_spam/reports/train/hamming/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,sms_spam,hamming,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.model.ModelInitializer,Gzip,sms_spam/model/gzip_classifier/ncd/hamming.npz,1,1000,Random,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
206,jaro,train,deckard.base.experiment.Experiment,jaro,sms_spam,cpu,jaro,jaro,GzipClassifier,b6299440f70254c6e160d7f73d4a011d,jaro,4.350946701,0.04350946701,1708474464.5010648,1708474473.9679854,cpu,5.855417398,0.05855417398,1708474473.9680552,1708474480.536549,cpu,0.7,10.361632919311525,sms_spam/reports/train/jaro/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,sms_spam,jaro,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.model.ModelInitializer,Gzip,sms_spam/model/gzip_classifier/ncd/jaro.npz,1,1000,Random,Jaro,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
