,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1055,train,deckard.base.experiment.Experiment,8ee073956964e78bdfdd56a08c583ae7,Truthseeker,cpu,8ee073956964e78bdfdd56a08c583ae7,8ee073956964e78bdfdd56a08c583ae7,k-Logistic,8ee073956964e78bdfdd56a08c583ae7,8ee073956964e78bdfdd56a08c583ae7,0.64,12.434119421653886,cpu,1725637131.823523,1725637130.1858184,2.60415462,0.0260415462,cpu,1725637130.1857247,1725637128.4564989,2.703048,0.02703048,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,8ee073956964e78bdfdd56a08c583ae7,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,242.9964889614985,balanced,True,1000.0,l2,saga,8.723500063793315e-05,8ee073956964e78bdfdd56a08c583ae7,,
1056,train,deckard.base.experiment.Experiment,8f9613b12d94e22866bece415e0cc033,Truthseeker,cpu,8f9613b12d94e22866bece415e0cc033,8f9613b12d94e22866bece415e0cc033,k-Logistic,8f9613b12d94e22866bece415e0cc033,8f9613b12d94e22866bece415e0cc033,0.65,12.088731657704775,cpu,1725637010.3698225,1725636998.351405,12.2653055,0.122653055,cpu,1725636998.3513296,1725636986.6082027,11.9815557,0.119815557,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,8f9613b12d94e22866bece415e0cc033,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,140.04405721813384,balanced,True,1000.0,l2,saga,0.0001073634111777,8f9613b12d94e22866bece415e0cc033,,
1057,train,deckard.base.experiment.Experiment,92d1d9cb5e61457a31576cfeec3727f1,Truthseeker,cpu,92d1d9cb5e61457a31576cfeec3727f1,92d1d9cb5e61457a31576cfeec3727f1,k-Logistic,92d1d9cb5e61457a31576cfeec3727f1,92d1d9cb5e61457a31576cfeec3727f1,0.62,13.124910941500705,cpu,1725636895.7450502,1725636894.9861913,0.76689843,0.0076689843,cpu,1725636894.98613,1725636894.222618,0.80621709,0.0080621709,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,92d1d9cb5e61457a31576cfeec3727f1,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,195.01572113331864,balanced,True,1000.0,l2,saga,6.547465402697444e-05,92d1d9cb5e61457a31576cfeec3727f1,,
1058,train,deckard.base.experiment.Experiment,96720589939892ed133d99a5d9f85ca8,Truthseeker,cpu,96720589939892ed133d99a5d9f85ca8,96720589939892ed133d99a5d9f85ca8,k-Logistic,96720589939892ed133d99a5d9f85ca8,96720589939892ed133d99a5d9f85ca8,0.65,12.08873965367908,cpu,1725636887.3063753,1725636875.1091008,12.4444299,0.124444299,cpu,1725636875.109029,1725636863.4277136,11.94355956,0.1194355956,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,96720589939892ed133d99a5d9f85ca8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,94.9631178256132,balanced,True,1000.0,l2,saga,9.402616942421376e-05,96720589939892ed133d99a5d9f85ca8,,
1059,train,deckard.base.experiment.Experiment,97344fb3f97790e4a344831445a03ac3,Truthseeker,cpu,97344fb3f97790e4a344831445a03ac3,97344fb3f97790e4a344831445a03ac3,k-Logistic,97344fb3f97790e4a344831445a03ac3,97344fb3f97790e4a344831445a03ac3,0.65,12.08873965367908,cpu,1725636948.7487326,1725636936.631519,12.36604403,0.1236604403,cpu,1725636936.6314511,1725636924.838897,12.05295212,0.1205295212,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,97344fb3f97790e4a344831445a03ac3,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,112.88029878317523,balanced,True,1000.0,l2,saga,0.0001217847473198,97344fb3f97790e4a344831445a03ac3,,
1060,train,deckard.base.experiment.Experiment,982daf5e73bc19ec5550a3c6e2433d4d,Truthseeker,cpu,982daf5e73bc19ec5550a3c6e2433d4d,982daf5e73bc19ec5550a3c6e2433d4d,k-Logistic,982daf5e73bc19ec5550a3c6e2433d4d,982daf5e73bc19ec5550a3c6e2433d4d,0.65,12.08873965367908,cpu,1725637099.9231682,1725637088.2484877,11.93252441,0.1193252441,cpu,1725637088.248416,1725637076.6671495,11.83871455,0.1183871455,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,982daf5e73bc19ec5550a3c6e2433d4d,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,98.93214851497476,balanced,True,1000.0,l2,saga,8.16702500011181e-05,982daf5e73bc19ec5550a3c6e2433d4d,,
1061,train,deckard.base.experiment.Experiment,9cbd032bf34cdfe50424c1651b574de9,Truthseeker,cpu,9cbd032bf34cdfe50424c1651b574de9,9cbd032bf34cdfe50424c1651b574de9,k-Logistic,9cbd032bf34cdfe50424c1651b574de9,9cbd032bf34cdfe50424c1651b574de9,0.61,13.47030670142411,cpu,1725636834.5271454,1725636833.7392318,0.79530246,0.0079530246,cpu,1725636833.7391644,1725636833.024979,0.74365283,0.0074365283,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,9cbd032bf34cdfe50424c1651b574de9,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,91.79956330070684,balanced,True,1000.0,l2,saga,0.0001175683103721,9cbd032bf34cdfe50424c1651b574de9,,
1062,train,deckard.base.experiment.Experiment,9ed1812d6fa485242213c783e33bc878,Truthseeker,cpu,9ed1812d6fa485242213c783e33bc878,9ed1812d6fa485242213c783e33bc878,k-Logistic,9ed1812d6fa485242213c783e33bc878,9ed1812d6fa485242213c783e33bc878,0.65,12.088731657704775,cpu,1725636917.5128045,1725636905.5098562,12.25506329,0.1225506329,cpu,1725636905.5095608,1725636894.0716429,11.65611353,0.1165611353,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,9ed1812d6fa485242213c783e33bc878,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,161.13998444712104,balanced,True,1000.0,l2,saga,9.014705016911248e-05,9ed1812d6fa485242213c783e33bc878,,
1063,train,deckard.base.experiment.Experiment,9f181b32335bee67e3a81d7c76967284,Truthseeker,cpu,9f181b32335bee67e3a81d7c76967284,9f181b32335bee67e3a81d7c76967284,k-Logistic,9f181b32335bee67e3a81d7c76967284,9f181b32335bee67e3a81d7c76967284,0.65,12.08873965367908,cpu,1725636948.8540826,1725636936.7356265,12.34091257,0.1234091257,cpu,1725636936.735553,1725636924.8395402,12.15004903,0.1215004903,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,9f181b32335bee67e3a81d7c76967284,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,93.3371711718896,balanced,True,1000.0,l2,saga,5.270521474344424e-05,9f181b32335bee67e3a81d7c76967284,,
1064,train,deckard.base.experiment.Experiment,841a7976f8f9b2e310662ce5f95367ae,Truthseeker,cpu,841a7976f8f9b2e310662ce5f95367ae,841a7976f8f9b2e310662ce5f95367ae,k-Logistic,841a7976f8f9b2e310662ce5f95367ae,841a7976f8f9b2e310662ce5f95367ae,0.65,12.088723661730477,cpu,1725637131.77011,1725637130.165147,2.57179602,0.0257179602,cpu,1725637130.165069,1725637128.450321,2.69889902,0.0269889902,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,841a7976f8f9b2e310662ce5f95367ae,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,89.23140860781086,balanced,True,1000.0,l2,saga,7.6539001710942e-05,841a7976f8f9b2e310662ce5f95367ae,,
1065,train,deckard.base.experiment.Experiment,9f5625b027cca7ae18c3d94addb25026,Truthseeker,cpu,9f5625b027cca7ae18c3d94addb25026,9f5625b027cca7ae18c3d94addb25026,k-Logistic,9f5625b027cca7ae18c3d94addb25026,9f5625b027cca7ae18c3d94addb25026,0.56,15.197277505066852,cpu,1725637104.2931802,1725637103.6168463,0.67649573,0.0067649573,cpu,1725637103.616774,1725637102.7258446,0.97119052,0.0097119052,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,9f5625b027cca7ae18c3d94addb25026,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,Jaro,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,2.875228610301532,,True,1000.0,l2,saga,0.0001551273560384,9f5625b027cca7ae18c3d94addb25026,,
1066,train,deckard.base.experiment.Experiment,5ad103115836eb5ccc1a9b62c29e991d,Truthseeker,cpu,5ad103115836eb5ccc1a9b62c29e991d,5ad103115836eb5ccc1a9b62c29e991d,k-Logistic,5ad103115836eb5ccc1a9b62c29e991d,5ad103115836eb5ccc1a9b62c29e991d,0.65,12.08874764965338,cpu,1725637098.6196485,1725637087.0186408,11.83113198,0.1183113198,cpu,1725637087.0185733,1725637075.6912837,11.58408932,0.1158408932,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,5ad103115836eb5ccc1a9b62c29e991d,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,32.49977584596224,balanced,True,1000.0,l2,saga,8.797368049840058e-05,5ad103115836eb5ccc1a9b62c29e991d,,
1067,train,deckard.base.experiment.Experiment,53ed981b5bd7c3e92660079a07e50bf1,Truthseeker,cpu,53ed981b5bd7c3e92660079a07e50bf1,53ed981b5bd7c3e92660079a07e50bf1,k-Logistic,53ed981b5bd7c3e92660079a07e50bf1,53ed981b5bd7c3e92660079a07e50bf1,0.65,12.088723661730477,cpu,1725637137.8225267,1725637136.2639806,2.51137734,0.0251137734,cpu,1725637136.263909,1725637134.5894516,2.66090893,0.0266090893,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,53ed981b5bd7c3e92660079a07e50bf1,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,130.20206946899816,balanced,False,1000.0,l2,saga,0.0001226001031254,53ed981b5bd7c3e92660079a07e50bf1,,
1068,train,deckard.base.experiment.Experiment,03f241a59ebb3290e67505d8a4fe3df8,Truthseeker,cpu,03f241a59ebb3290e67505d8a4fe3df8,03f241a59ebb3290e67505d8a4fe3df8,k-Logistic,03f241a59ebb3290e67505d8a4fe3df8,03f241a59ebb3290e67505d8a4fe3df8,0.65,12.088731657704775,cpu,1725636979.189916,1725636967.2870576,12.11999578,0.1211999578,cpu,1725636967.2869563,1725636955.7202718,11.81988545,0.1181988545,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,03f241a59ebb3290e67505d8a4fe3df8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,241.37543618902416,balanced,True,1000.0,l1,saga,0.0001246251274222,03f241a59ebb3290e67505d8a4fe3df8,,
1069,train,deckard.base.experiment.Experiment,0465d7c82a9b00acf4907cf50d1d8f5b,Truthseeker,cpu,0465d7c82a9b00acf4907cf50d1d8f5b,0465d7c82a9b00acf4907cf50d1d8f5b,k-Logistic,0465d7c82a9b00acf4907cf50d1d8f5b,0465d7c82a9b00acf4907cf50d1d8f5b,0.65,12.08870766978187,cpu,1725637104.1556225,1725637103.482593,0.68778246,0.0068778246,cpu,1725637103.4824777,1725637102.700142,0.81382625,0.0081382625,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,0465d7c82a9b00acf4907cf50d1d8f5b,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,Jaro,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,344.2855414592104,,True,1000.0,l2,saga,0.0001454712745456,0465d7c82a9b00acf4907cf50d1d8f5b,,
1070,train,deckard.base.experiment.Experiment,04f7412e92c69ad4c1f8aac883879c9f,Truthseeker,cpu,04f7412e92c69ad4c1f8aac883879c9f,04f7412e92c69ad4c1f8aac883879c9f,k-Logistic,04f7412e92c69ad4c1f8aac883879c9f,04f7412e92c69ad4c1f8aac883879c9f,0.64,12.434127417628185,cpu,1725636812.6717384,1725636800.3048608,12.58482668,0.1258482668,cpu,1725636800.304362,1725636788.4022746,12.13735437,0.1213735437,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,04f7412e92c69ad4c1f8aac883879c9f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,130.9852163834337,balanced,True,1000.0,l2,saga,6.302895800316781e-05,04f7412e92c69ad4c1f8aac883879c9f,,
1071,train,deckard.base.experiment.Experiment,05df64af51a1fa5a9f35ccdc0714d123,Truthseeker,cpu,05df64af51a1fa5a9f35ccdc0714d123,05df64af51a1fa5a9f35ccdc0714d123,k-Logistic,05df64af51a1fa5a9f35ccdc0714d123,05df64af51a1fa5a9f35ccdc0714d123,0.61,13.47030670142411,cpu,1725636759.9221902,1725636759.0958202,0.83676931,0.0083676931,cpu,1725636759.0957508,1725636758.3498738,0.77531186,0.0077531186,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,05df64af51a1fa5a9f35ccdc0714d123,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,117.23481447553624,balanced,True,1000.0,l2,saga,6.233011308065535e-05,05df64af51a1fa5a9f35ccdc0714d123,,
1072,train,deckard.base.experiment.Experiment,0a1eb74ef3ff76fb24b54c0407cd0eb4,Truthseeker,cpu,0a1eb74ef3ff76fb24b54c0407cd0eb4,0a1eb74ef3ff76fb24b54c0407cd0eb4,k-Logistic,0a1eb74ef3ff76fb24b54c0407cd0eb4,0a1eb74ef3ff76fb24b54c0407cd0eb4,0.65,12.088731657704775,cpu,1725637072.8018246,1725637061.0780644,11.96011748,0.1196011748,cpu,1725637061.0779889,1725637049.4398377,11.89084457,0.1189084457,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,0a1eb74ef3ff76fb24b54c0407cd0eb4,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,291.86552475116554,balanced,True,1000.0,l2,saga,0.000108602750288,0a1eb74ef3ff76fb24b54c0407cd0eb4,,
1073,train,deckard.base.experiment.Experiment,0aa71aa55645ee35d2478de4f6434303,Truthseeker,cpu,0aa71aa55645ee35d2478de4f6434303,0aa71aa55645ee35d2478de4f6434303,k-Logistic,0aa71aa55645ee35d2478de4f6434303,0aa71aa55645ee35d2478de4f6434303,0.64,12.434119421653886,cpu,1725637150.3628075,1725637148.8174798,2.53732631,0.0253732631,cpu,1725637148.817402,1725637147.1308565,2.68342088,0.0268342088,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,0aa71aa55645ee35d2478de4f6434303,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,261.1821930676211,balanced,True,1000.0,l2,saga,0.000152063598767,0aa71aa55645ee35d2478de4f6434303,,
1074,train,deckard.base.experiment.Experiment,0f2453df852069f20514f499d9799e53,Truthseeker,cpu,0f2453df852069f20514f499d9799e53,0f2453df852069f20514f499d9799e53,k-Logistic,0f2453df852069f20514f499d9799e53,0f2453df852069f20514f499d9799e53,0.65,12.08873965367908,cpu,1725637010.120207,1725636998.2008593,12.14710125,0.1214710125,cpu,1725636998.2007828,1725636986.608024,11.83260791,0.1183260791,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,0f2453df852069f20514f499d9799e53,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,70.27129169574114,balanced,True,1000.0,l2,saga,0.0001291743211388,0f2453df852069f20514f499d9799e53,,
1075,train,deckard.base.experiment.Experiment,128093c1be94644e598f6e4a51ecf2e6,Truthseeker,cpu,128093c1be94644e598f6e4a51ecf2e6,128093c1be94644e598f6e4a51ecf2e6,k-Logistic,128093c1be94644e598f6e4a51ecf2e6,128093c1be94644e598f6e4a51ecf2e6,0.65,12.08873965367908,cpu,1725636948.8938582,1725636936.724393,12.40315024,0.1240315024,cpu,1725636936.7243228,1725636924.8397267,12.13353973,0.1213353973,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,100,deckard.base.files.FileConfig,data,e0766b213ed5375bf64f44dfeb3bf532,.pkl,truthseeker,128093c1be94644e598f6e4a51ecf2e6,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,100,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla,116.58054151027694,balanced,True,1000.0,l2,saga,5.178953837901306e-05,128093c1be94644e598f6e4a51ecf2e6,,
